epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,388.584,0.74324,0.79957,0.8592,0.69319,0.60247,0.67315,0.55685,0.68951,1.17862,0.86014,0.0700728,0.00332524,0.00332524
2,771.446,0.74175,0.78695,0.85583,0.67978,0.62297,0.68284,0.56336,0.68961,1.12803,0.86557,0.0367768,0.00336258,0.00336258
